contract_type,detail_url,job_type,location,salary,title
Permanent,/jobs/l3-soc-analyst-team-lead/52017363?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D26,full-time or part-time,Milton Keynes,"£70,000 - £73,000 per annum, OTE, inc benefits, pro-rata, negotiable",L3 SOC Analyst - Team Lead
Permanent,/jobs/business-development-analyst/52147849?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D26,full-time,Westhill,"£48,000 - £60,000 per annum, inc benefits",Business Development Analyst
Permanent,/jobs/senior-insight-analyst-hybrid/52175800?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D26,full-time,Manchester,"£35,000 - £55,000 per annum",Senior Insight Analyst - Hybrid
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Loughborough,Competitive salary,Risk Data Analyst
Permanent,/jobs/internal-audit/52128615?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,City of London,"£40,000 - £50,000 per annum, inc benefits",Internal Audit
Permanent,/jobs/senior-digital-analyst/52192587?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£70,000 - £75,000 per annum",Senior Digital Analyst
Permanent,/jobs/l3-soc-analyst-team-lead/52017363?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time or part-time,Milton Keynes,"£70,000 - £73,000 per annum, OTE, inc benefits, pro-rata, negotiable",L3 SOC Analyst - Team Lead
Permanent,/jobs/senior-financial-analyst/52143698?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Harrow,"£50,000 - £60,000 per annum",Senior Financial Analyst
Permanent,/jobs/senior-insight-analyst/52037013?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Surrey,"£50,000 - £65,000 per annum",Senior Insight Analyst
Permanent,/jobs/research-analyst/52071413?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Manchester,"£30,000 - £35,000 per annum",Research Analyst
Permanent,/jobs/pmo-analyst/52004950?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Egham,"£50,000 - £60,000 per annum",PMO Analyst
Permanent,/jobs/credit-risk-analyst/52181090?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Manchester,"£40,000 per annum",Credit Risk Analyst
Permanent,/jobs/analyst/52149616?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Southend-on-Sea,Salary negotiable,Analyst 
Permanent,/jobs/bi-analyst/52027426?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Manchester,"£40,000 per annum",BI Analyst
Permanent,/jobs/senior-product-analyst/52239049?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Birmingham,"£60,000 - £70,000 per annum",Senior Product Analyst
Permanent,/jobs/lead-product-analyst/52237132?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Manchester,"£80,000 - £90,000 per annum",Lead Product Analyst
Permanent,/jobs/hr-analyst-workday-entertainment/52043734?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£50,000 - £55,000 per annum",HR Analyst - Workday - Entertainment 
Permanent,/jobs/growth-analyst/52060815?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£50,000 - £55,000 per annum",Growth Analyst
Permanent,/jobs/senior-insight-analyst-hybrid/52175800?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Manchester,"£35,000 - £55,000 per annum",Senior Insight Analyst - Hybrid
Permanent,/jobs/customer-insight-analyst-12-month-ftc/52119972?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£35,000 - £42,000 per annum",Customer Insight Analyst 12 month FTC
Permanent,/jobs/business-analyst-it/52180936?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Barnsley,"£40,000 - £45,000 per annum",Business Analyst - IT
Permanent,/jobs/trainee-esg-analyst/51479973?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Leeds,"£28,000 - £34,000 per annum",Trainee ESG Analyst
Permanent,/jobs/trainee-esg-analyst/51479949?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Manchester,"£28,000 - £34,000 per annum",Trainee ESG Analyst
Permanent,/jobs/trainee-esg-analyst/51479942?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Birmingham,"£28,000 - £34,000 per annum",Trainee ESG Analyst
Permanent,/jobs/business-development-analyst/52147849?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Westhill,"£48,000 - £60,000 per annum, inc benefits",Business Development Analyst
Permanent,/jobs/senior-it-risk-analyst/52232643?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£60,000 - £70,000 per annum",Senior IT Risk Analyst
Temporary,/jobs/hr-reward-analyst-hr-analyst/52169278?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Bournemouth,£22 - £24 per hour,"HR Reward Analyst, HR Analyst"
Permanent,/jobs/senior-pricing-analyst-personal-lines/52106090?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,City of London,"£60,000 - £85,000 per annum","Senior Pricing Analyst, Personal Lines"
Permanent,/jobs/lead-product-analyst/52255754?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£75,000 - £90,000 per annum",Lead Product Analyst
Permanent,/jobs/revenue-operations-analyst/52253209?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Bournemouth,"£55,000 - £65,000 per annum",Revenue Operations Analyst
Permanent,/jobs/senior-product-analyst/52247419?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£65,000 - £75,000 per annum",Senior Product Analyst
Permanent,/jobs/senior-product-analyst/52207083?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£65,000 - £75,000 per annum",Senior Product Analyst
Permanent,/jobs/cell-site-analyst/52134671?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Nuneaton,Salary negotiable,Cell Site Analyst
Permanent,/jobs/pricing-analyst/52152773?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Birmingham,"£27,000 - £34,000 per annum, negotiable",Pricing Analyst
Temporary,/jobs/interim-finance-analyst/52084414?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,Devon,"£50,000 - £60,000 per annum",Interim Finance Analyst
Contract,/jobs/oat-test-analyst-outside-ir35/52085872?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,£300 - £325 per day,OAT Test Analyst - outside IR35
Permanent,/jobs/fp-a-analyst/52203082?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£60,000 - £70,000 per annum",FP&A Analyst
Permanent,/jobs/l3-soc-analyst-soc-lead/52141789?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time or part-time,Milton Keynes,"£70,000 - £75,000 per annum, OTE, inc benefits, pro-rata, negotiable",L3 SOC Analyst - SOC Lead
Permanent,/jobs/finance-analyst/52065800?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D27,full-time,London,"£40,000 - £50,000 per annum",Finance Analyst
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Loughborough,Competitive salary,Risk Data Analyst
Contract,/jobs/oat-test-analyst-outside-ir35/52085872?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,£300 - £325 per day,OAT Test Analyst - outside IR35
Permanent,/jobs/senior-bi-analyst/52190356?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Birmingham,"£45,000 - £50,000 per annum",Senior BI Analyst
Permanent,/jobs/senior-product-analyst/52234306?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Manchester,"£60,000 - £70,000 per annum",Senior Product Analyst
Permanent,/jobs/business-insight-analyst/52232873?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Staffordshire,"£25,000 - £45,000 per annum",Business Insight Analyst
Permanent,/jobs/business-analyst-procurement-analyst-p2p-sap/51898816?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,South East England,"£49,000 - £61,000 per annum",Business Analyst /Procurement Analyst P2P (SAP)   
Permanent,/jobs/senior-revenue-analyst/52232828?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£35,000 - £39,000 per annum",Senior Revenue Analyst
Permanent,/jobs/tax-analyst/52245959?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Brackley,"£35,000 - £40,000 per annum",Tax Analyst
Permanent,/jobs/credit-risk-analyst/52181085?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£40,000 per annum",Credit Risk Analyst
Contract,/jobs/software-analyst/52255553?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Caerphilly,"£21,500 - £25,000 per annum",Software Analyst
Permanent,/jobs/senior-product-analyst/52255763?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£65,000 - £75,000 per annum",Senior Product Analyst
Permanent,/jobs/lead-product-analyst/52207467?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£75,000 - £90,000 per annum",Lead Product Analyst
Permanent,/jobs/underwriting-analyst/52255672?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Crewe,"£45,000 per annum",Underwriting Analyst
Permanent,/jobs/asbestos-bulk-analyst/52174960?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£26,000 per annum",Asbestos Bulk Analyst
Permanent,/jobs/customer-insight-analyst/52086834?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£35,000 - £42,000 per annum",Customer Insight Analyst
Permanent,/jobs/customer-insight-analyst/52076995?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£35,000 - £42,000 per annum",Customer Insight Analyst
Permanent,/jobs/systems-business-analyst-reinsurance/52172798?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£75,000 per annum",Systems Business Analyst - Reinsurance
Permanent,/jobs/talent-analyst/52159723?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£45,000 - £60,000 per annum",Talent Analyst
Permanent,/jobs/trainee-esg-analyst/51479927?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Glasgow,"£28,000 - £34,000 per annum",Trainee ESG Analyst
Permanent,/jobs/trainee-esg-analyst/51479919?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Cardiff,"£28,000 - £34,000 per annum",Trainee ESG Analyst
Permanent,/jobs/trainee-esg-analyst/51479909?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,City of London,"£28,000 - £34,000 per annum",Trainee ESG Analyst
Permanent,/jobs/business-analyst-finance/52221858?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Birmingham,Salary negotiable,Business Analyst Finance
Permanent,/jobs/controls-and-operations-analyst/52128593?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,City of London,"£40,000 - £50,000 per annum, inc benefits",Controls and Operations Analyst
Permanent,/jobs/supply-chain-analyst/52119025?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Weybridge,"£28,000 - £32,000 per annum",Supply Chain Analyst 
Permanent,/jobs/commercial-finance-analyst/52181453?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Salford,"£40,000 - £50,000 per annum",Commercial Finance Analyst
Permanent,/jobs/digital-web-analyst/52027610?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,London,"£45,000 - £49,083 per annum",Digital Web Analyst
Permanent,/jobs/junior-analyst/52016680?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Wilmslow,"£25,000 - £30,000 per annum",Junior Analyst 
Permanent,/jobs/sap-senior-finance-analyst/52251774?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Derby,"£55,000 - £65,000 per annum",SAP Senior Finance Analyst
Permanent,/jobs/financial-planning-analyst/52116825?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Weybridge,"£50,000 - £55,000 per annum, inc benefits",Financial Planning Analyst
Permanent,/jobs/financial-planning-analyst/52116816?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Weybridge,"£50,000 - £55,000 per annum, inc benefits",Financial Planning Analyst
Contract,/jobs/business-intelligence-reporting-analyst/52107839?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Edinburgh,Salary negotiable,Business Intelligence Reporting Analyst
Permanent,/jobs/treasury-controls-analyst/52060190?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Liverpool,"£38,000 - £42,000 per annum",Treasury Controls Analyst
Permanent,/jobs/lead-credit-risk-analyst/52133538?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Sheffield,"£40,000 - £55,000 per annum",Lead Credit Risk Analyst
Permanent,/jobs/lead-credit-risk-analyst/52133519?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Birmingham,"£40,000 - £55,000 per annum",Lead Credit Risk Analyst
Permanent,/jobs/credit-collections-analyst/52160775?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,East London,"£36,000 per annum",Credit & Collections Analyst
Permanent,/jobs/lead-business-systems-analyst/52095768?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D28,full-time,Newbury,"£47,000 - £53,000 per annum, inc benefits",Lead Business Systems Analyst
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Loughborough,Competitive salary,Risk Data Analyst
Permanent,/jobs/information-security-analyst/52075067?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Wythall,Competitive salary,Information Security Analyst
Permanent,/jobs/finance-analyst/52214904?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Uxbridge,"£32,000 - £38,000 per annum",Finance Analyst
Permanent,/jobs/research-analyst/52077953?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Birmingham,"£40,000 - £50,000 per annum",Research Analyst
Permanent,/jobs/treasury-controls-analyst/52184409?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Liverpool,"£38,000 - £42,500 per annum",Treasury Controls Analyst
Permanent,/jobs/savings-commercial-manager-analyst-london/52071403?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,London,Competitive salary, Savings - Commercial Manager/Analyst - London
Permanent,/jobs/qc-analyst/52119416?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Salisbury,"£28,000 per annum",QC Analyst
Permanent,/jobs/senior-analyst/52183913?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Leicester,"£45,000 - £50,000 per annum",Senior Analyst
Permanent,/jobs/senior-analyst/52192446?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Leicester,"£45,000 - £50,000 per annum",Senior Analyst
Permanent,/jobs/commercial-pricing-analyst/51688595?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Coalville,"£50,000 - £55,000 per annum",Commercial & Pricing Analyst
Permanent,/jobs/finance-analyst/51836341?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Nuneaton,"£35,000 - £45,000 per annum",Finance Analyst
Permanent,/jobs/senior-loan-processing-analyst-commercial-lending-birmingham/52082451?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Birmingham,Competitive salary,Senior Loan Processing Analyst - Commercial Lending - Birmingham
Contract,/jobs/business-analyst/52098564?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Northampton,"£30,000 - £35,000 per annum",Business Analyst
Contract,/jobs/housing-senior-systems-analyst-remote/52004674?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,London,£300 - £350 per day,Housing Senior Systems Analyst - Remote
Permanent,/jobs/financial-planning-analyst/52116806?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Weybridge,"£50,000 - £55,000 per annum, inc benefits",Financial Planning Analyst
Permanent,/jobs/insight-analyst/52234144?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Stafford,"£30,000 - £45,000 per annum",Insight Analyst
Contract,/jobs/tax-business-analyst/52220629?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,London,£145 - £216 per day,Tax Business Analyst
Permanent,/jobs/underwriting-assistant/52233876?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,London,"£45,000 - £55,000 per annum",Underwriting Assistant
Permanent,/jobs/underwriting-assistant/52190131?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,London,"£45,000 - £55,000 per annum",Underwriting Assistant
Permanent,/jobs/data-engineer/52062291?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,full-time,Norway,"£53,327.83 - £69,736.39 per annum",Data Engineer
